feature	partner	which_match	model_id	feature_match	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
ENO1	RERE	ENO1	SIDM00686	0	0	0	0	0		0	0	0	1	1	1
CDH23	FAM110D	FAM110D	SIDM00686	0	0	0	0	0		0	0	0	1	0	1
GSDMB	PGAP3	GSDMB	SIDM00686	0	0	0	0	0		0	0	0	1	0	1
ITCH	RALY	RALY	SIDM00686	0	0	0	0	0		0	0	0	1	0	1
SRSF5	SUSD6	SUSD6	SIDM00686	0	0	0	0	0		0	0	0	1	0	1
GABRG3	HERC2P2	GABRG3	SIDM00687	0	0	0	0	0		0	0	0	1	0	1
HMCES	MECOM	MECOM	SIDM00687	0	0	0	0	0		0	0	0	0	0	0
PAFAH1B2	SIK3	SIK3	SIDM00687	0	0	0	0	0		0	0	1	1	0	1
CTNNB1	ULK4	ULK4	SIDM00687	0	0	0	0	0		1	0	1	1	1	0
GAS6-AS1	TBCEL	GAS6-AS1	SIDM00688	0	0	0	0	0		0	0	0	0	0	0
PHACTR4	RCC1	PHACTR4	SIDM00688	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM00688	0	0	0	0	0		0	0	1	1	0	0
GNB1	NOL9	GNB1	SIDM00689	0	0	0	0	0		0	0	0	1	0	1
BCL2	IGHG2	IGHG2	SIDM00689	0	0	0	0	0		1	0	1	1	1	1
NLRC3	PAM16	NLRC3	SIDM00689	0	0	0	0	0		0	0	0	1	0	0
IKZF1	ROBO2	ROBO2	SIDM00689	0	0	0	0	0		1	0	1	1	0	1
ATP6V0A1	MLX	ATP6V0A1	SIDM00690	0	0	0	0	0		0	0	0	1	0	1
NADK	SSU72	NADK	SIDM00690	0	0	0	0	0		0	0	0	1	0	1
PPID	SH3D19	PPID	SIDM00690	0	0	0	0	0		0	0	0	1	0	0
TSPEAR	UBE2G2	TSPEAR	SIDM00690	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM00690	0	0	0	0	0		0	0	1	1	0	0
HAUS2	SNAP23	SNAP23	SIDM00693	0	0	0	0	0		0	0	0	1	0	0
CEP85	ZNF593	ZNF593	SIDM00693	0	0	0	0	0		0	0	0	1	0	0
GCHFR	GPC6	GCHFR	SIDM00695	0	0	0	0	0		0	0	0	1	0	1
CORO7	NMRAL1	NMRAL1	SIDM00695	0	0	0	0	0		0	0	0	1	0	0
LMO7	MPRIP	MPRIP	SIDM00697	0	0	0	0	0		0	0	0	1	0	1
POLN	PPARGC1A	POLN	SIDM00697	0	0	0	0	0		0	0	0	1	0	0
ABAT	PMM2	ABAT	SIDM00698	0	0	0	0	0		0	0	0	1	0	1
C2CD5	SLCO1A2	C2CD5	SIDM00698	0	0	0	0	0		0	0	0	0	0	0
CKMT2-AS1	SSBP2	CKMT2-AS1	SIDM00698	0	0	0	0	0		0	0	0	0	0	0
CYB5R3	POLDIP3	CYB5R3	SIDM00698	0	0	0	0	0		0	0	0	1	0	1
OSBPL9	PARP4	OSBPL9	SIDM00698	0	0	0	0	0		0	0	0	1	0	1
PPP4R3B	RTN4	RTN4	SIDM00698	0	0	0	0	0		0	0	0	0	0	0
MYO3A	SCD5	SCD5	SIDM00698	0	0	0	0	0		0	0	0	1	0	1
ADAT3	CSNK1G2	ADAT3	SIDM00699	0	0	0	0	0		0	0	0	1	0	1
AGBL1	TRIT1	AGBL1	SIDM00699	0	0	0	0	0		0	0	0	1	0	0
CAMKMT	CNPY3	CAMKMT	SIDM00699	0	0	0	0	0		0	0	0	1	0	1
CDH4	SS18L1	CDH4	SIDM00699	0	0	0	0	0		0	0	0	1	0	1
FADS1	FADS3	FADS3	SIDM00699	0	0	0	0	0		0	0	0	1	0	1
CSNK1G2	SCAMP4	SCAMP4	SIDM00699	0	0	0	0	0		0	0	0	1	0	1
MYT1	TCEA2	TCEA2	SIDM00699	0	0	0	0	0		0	0	0	1	0	1
AAGAB	IQCH-AS1	AAGAB	SIDM00700	0	0	0	0	0		0	0	0	1	0	1
BTAF1	MARCH5	MARCH5	SIDM00700	0	0	0	0	0		0	0	0	1	0	1
SNTG1	TBCE	SNTG1	SIDM00700	0	0	0	0	0		0	0	0	1	0	1
EIF4G3	SVIP	SVIP	SIDM00700	0	0	0	0	0		0	0	0	1	0	0
MBNL1	TANC2	TANC2	SIDM00700	0	0	0	0	0		0	0	0	1	0	1
DLGAP3	SMIM12	DLGAP3	SIDM00702	0	0	0	0	0		0	0	0	1	0	1
CDCA8	GRIK3	GRIK3	SIDM00702	0	0	0	0	0		0	0	0	1	0	0
MTF1	PVT1	MTF1	SIDM00702	0	0	0	0	0		0	0	0	1	0	1
ACTN4	RAB4B	ACTN4	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
AP2A1	PIK3R3	AP2A1	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
ARHGAP29	COL24A1	COL24A1	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
DEDD2	TBCA	DEDD2	SIDM00703	0	0	0	0	0		0	0	0	1	0	0
POMGNT1	TCEANC2	POMGNT1	SIDM00703	0	0	0	0	0		0	0	0	1	0	0
RPL13A	SAE1	RPL13A	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
NFIA	SCP2	SCP2	SIDM00703	0	0	0	0	0		0	0	0	1	0	0
BCAR3	STRN4	STRN4	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
TMEM59	TSPAN1	TMEM59	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
HNRNPR	TXLNA	TXLNA	SIDM00703	0	0	0	0	0		0	0	0	1	0	1
ZIM2	ZNF331	ZIM2	SIDM00703	0	0	0	0	0		0	0	0	1	0	0
AATF	DDX52	AATF	SIDM00704	0	0	0	0	0		0	0	0	1	0	0
CAMK2B	EEPD1	CAMK2B	SIDM00704	0	0	0	0	0		0	0	0	1	1	1
CCDC146	PTPN12	CCDC146	SIDM00704	0	0	0	0	0		0	0	0	1	0	0
COLQ	SPTAN1	COLQ	SIDM00704	0	0	0	0	0		0	0	0	1	0	1
CDC20	HECTD4	HECTD4	SIDM00704	0	0	0	0	0		0	0	0	1	1	1
KDM3A	RTN4	KDM3A	SIDM00704	0	0	0	0	0		0	0	0	1	0	0
ANTXR1	LRRTM4	LRRTM4	SIDM00704	0	0	0	0	0		0	0	0	1	0	0
C6orf106	NQO2	NQO2	SIDM00704	0	0	0	0	0		0	0	0	1	0	1
IL1RAPL2	NRK	NRK	SIDM00704	0	0	0	0	0		0	0	0	1	0	0
NUMA1	TTC28	NUMA1	SIDM00704	0	0	0	0	0		0	0	1	1	0	1
NDUFA4	PHF14	PHF14	SIDM00704	0	0	0	0	0		0	0	0	1	0	1
CMTM4	TERB1	TERB1	SIDM00704	0	0	0	0	0		0	0	0	1	0	0
ATXN2	UNC5C	UNC5C	SIDM00704	0	0	0	0	0		0	0	0	1	0	1
ERC1	WNK1	ERC1	SIDM00706	0	0	0	0	0		0	0	1	1	0	0
MSI2	TRIM37	MSI2	SIDM00706	0	0	0	0	0		0	0	1	1	0	1
CREBBP	PKD1	PKD1	SIDM00706	0	0	0	0	0		1	1	1	1	1	0
PPP6C	SCAI	PPP6C	SIDM00706	0	0	0	0	0		1	0	1	1	0	1
CREBBP	SLX4	SLX4	SIDM00706	0	0	0	0	0		1	1	1	1	1	0
ANXA13	ATAD2	ANXA13	SIDM00708	0	0	0	0	0		0	0	0	1	0	1
DEFB123	TPX2	DEFB123	SIDM00708	0	0	0	0	0		0	0	0	1	0	0
CD22	GAPDHS	GAPDHS	SIDM00708	0	0	0	0	0		0	0	0	1	0	1
PLAT	POLB	PLAT	SIDM00708	0	0	0	0	0		0	0	0	1	0	1
KDM4C	TPD52L3	TPD52L3	SIDM00708	0	0	0	0	0		0	0	0	1	0	0
ASAP1	TRPS1	TRPS1	SIDM00708	0	0	0	0	0		0	0	0	1	0	0
TNK2	XXYLT1	XXYLT1	SIDM00708	0	0	0	0	0		0	0	0	1	0	0
ADAMTS6	PDE4D	ADAMTS6	SIDM00709	0	0	0	0	0		0	0	0	1	0	1
CCK	PPIL2	CCK	SIDM00709	0	0	0	0	0		0	0	0	1	0	1
OLFML2B	PBX1	OLFML2B	SIDM00709	0	0	0	0	0		0	0	0	1	0	1
ABHD12	SCFD2	SCFD2	SIDM00709	0	0	0	0	0		0	0	0	1	0	0
CDC42BPA	TP53BP2	TP53BP2	SIDM00709	0	0	0	0	0		0	0	0	1	0	0
ARF3	WNT1	WNT1	SIDM00709	0	0	0	0	0		0	0	0	1	0	0
CAPN7	TBC1D5	CAPN7	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
DAZL	UBE2E1	DAZL	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
DCAF4L1	ITPKB	DCAF4L1	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
DNAJC16	MAST2	DNAJC16	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
EDEM1	GPD1L	EDEM1	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
GPD1L	RFTN1	GPD1L	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
HSPG2	LRP8	HSPG2	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
COLQ	LARS2	LARS2	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
LZTFL1	ZNF852	LZTFL1	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
LRRFIP2	NEK10	NEK10	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
HGS	P4HB	P4HB	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
CMC1	PLCL2	PLCL2	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
PLCL2	PRSS50	PRSS50	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
RBMS3	SATB1-AS1	RBMS3	SIDM00710	0	0	0	0	0		0	1	0	1	0	1
MKRN2	SCN10A	SCN10A	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
SACM1L	TRAK1	TRAK1	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
CMTM8	TRANK1	TRANK1	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
TRANK1	ULK4	ULK4	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
UBE2E1	WNT7A	WNT7A	SIDM00710	0	0	0	0	0		0	0	0	1	1	1
SDK2	WRAP53	WRAP53	SIDM00710	0	0	0	0	0		0	0	0	1	0	0
ARHGAP35	YIF1B	YIF1B	SIDM00710	0	0	0	0	0		0	0	0	1	0	1
AHSP	ZNF571	AHSP	SIDM00711	0	0	0	0	0		0	0	0	1	0	0
ASIC2	CDC6	ASIC2	SIDM00711	0	0	0	0	0		0	0	0	0	0	0
BRINP3	RYR2	BRINP3	SIDM00711	0	0	0	0	0		0	0	0	0	0	0
C2orf54	KIF1A	C2orf54	SIDM00711	0	0	0	0	0		0	0	0	1	0	0
CARD10	MFNG	CARD10	SIDM00711	0	0	0	0	0		0	0	0	1	0	1
DEPTOR	TATDN1	DEPTOR	SIDM00711	0	0	0	0	0		0	0	0	1	0	0
DPP6	PIAS1	DPP6	SIDM00711	0	0	0	0	0		0	1	0	1	0	1
ADCY1	HECW1	HECW1	SIDM00711	0	0	0	0	0		0	0	0	1	1	0
HSCB	MTMR3	HSCB	SIDM00711	0	0	0	0	0		0	0	0	1	0	0
FLOT1	LINC00243	LINC00243	SIDM00711	0	0	0	0	0		0	0	0	1	0	1
LINC00375	TNRC6A	LINC00375	SIDM00711	0	0	0	0	0		0	0	0	0	0	0
PPM1F	TLK1	PPM1F	SIDM00711	0	0	0	0	0		0	0	0	1	0	1
PAN3	PRSS53	PRSS53	SIDM00711	0	0	0	0	0		0	0	0	1	0	0
SSH1	SVOP	SVOP	SIDM00711	0	0	0	0	0		0	0	0	1	0	1
PLXND1	TMCC1	TMCC1	SIDM00711	0	0	0	0	0		0	0	0	1	0	1
ABLIM2	AFAP1	ABLIM2	SIDM00713	0	0	0	0	0		0	0	0	1	0	0
ADAMTSL1	CNTLN	ADAMTSL1	SIDM00713	0	0	0	0	0		0	0	0	1	0	1
ERI3	RAI1	ERI3	SIDM00713	0	0	0	0	0		0	0	0	1	0	0
TAOK1	WSB1	WSB1	SIDM00713	0	0	0	0	0		0	0	0	1	0	0
ACADL	LRRC45	ACADL	SIDM00715	0	0	0	0	0		0	0	0	1	0	1
CARS	DCHS1	DCHS1	SIDM00715	0	0	0	0	0		0	0	1	1	0	1
FAM126B	NDUFB3	NDUFB3	SIDM00715	0	0	0	0	0		0	0	0	1	0	0
ARHGAP5	KIAA0391	ARHGAP5	SIDM00716	0	0	0	0	0		0	0	1	1	0	0
DENND2C	TRIM33	DENND2C	SIDM00716	0	0	0	0	0		0	0	0	1	0	0
MIEN1	PVT1	MIEN1	SIDM00716	0	0	0	0	0		0	0	0	0	0	1
PNMT	PVT1	PNMT	SIDM00716	0	0	0	0	0		0	0	0	1	0	1
PNMT	RARA	PNMT	SIDM00716	0	0	0	0	0		0	0	0	1	0	1
PVT1	WIPF2	PVT1	SIDM00716	0	0	0	0	0		0	0	0	0	0	0
CSDE1	SF3B3	SF3B3	SIDM00716	0	0	0	0	0		0	0	0	1	0	1
RARA	STARD3	STARD3	SIDM00716	0	0	0	0	0		1	0	1	1	1	1
RARA	TCAP	TCAP	SIDM00716	0	0	0	0	0		1	0	1	1	1	1
IKZF3	WIPF2	WIPF2	SIDM00716	0	0	0	0	0		0	0	0	1	0	0
CCDC171	UBAP2	CCDC171	SIDM00718	0	0	0	0	0		0	0	0	0	0	0
FAM214A	GALK2	FAM214A	SIDM00718	0	0	0	0	0		0	0	0	0	0	0
FOXRED2	MYH9	FOXRED2	SIDM00718	0	0	0	0	0		0	0	0	1	0	0
GLP2R	TP53	GLP2R	SIDM00718	0	0	0	0	0		0	0	0	1	0	0
CCDC57	PACS1	PACS1	SIDM00718	0	0	0	0	0		0	0	0	1	0	0
UTP4	VAC14	VAC14	SIDM00718	0	0	0	0	0		0	0	0	0	0	0
ABCA8	IQGAP3	ABCA8	SIDM00719	0	0	0	0	0		0	0	0	1	0	1
CREB3L2	DGKI	CREB3L2	SIDM00719	0	0	0	0	0		0	0	1	1	1	0
DAZAP2	NRG1	DAZAP2	SIDM00719	0	0	0	0	0		0	0	0	1	0	0
DDX46	NDUFS4	DDX46	SIDM00719	0	0	0	0	0		0	0	0	1	0	0
ESYT2	PTPRN2	ESYT2	SIDM00719	0	0	0	0	0		0	1	0	1	0	1
FUS	SF1	FUS	SIDM00719	0	0	0	0	0		0	0	1	1	0	1
IDI2-AS1	WDR37	IDI2-AS1	SIDM00719	0	0	0	0	0		0	0	0	0	0	0
DPYSL3	JAKMIP2	JAKMIP2	SIDM00719	0	0	0	0	0		0	1	0	1	0	1
LINC00298	LINC00299	LINC00298	SIDM00719	0	0	0	0	0		0	0	0	0	0	0
LINC00578	RB1	LINC00578	SIDM00719	0	0	0	0	0		0	0	0	0	0	0
LRRC8A	NFATC2IP	LRRC8A	SIDM00719	0	0	0	0	0		0	0	0	1	0	1
FGF5	PPARGC1A	PPARGC1A	SIDM00720	0	0	0	0	0		0	0	0	1	1	1
SHPK	TAX1BP3	TAX1BP3	SIDM00720	0	0	0	0	0		0	0	0	1	0	0
CTHRC1	RIMS2	CTHRC1	SIDM00721	0	0	0	0	0		0	0	0	1	0	0
MACF1	SMAP2	MACF1	SIDM00721	0	0	0	0	0		0	0	0	1	0	1
HNRNPM	MARCH2	MARCH2	SIDM00721	0	0	0	0	0		0	0	0	1	0	0
MYCL	RLF	MYCL	SIDM00721	0	0	0	0	0		0	0	1	1	0	0
ATRN	STK35	STK35	SIDM00721	0	0	0	0	0		0	0	0	1	0	1
GINM1	TAB2	TAB2	SIDM00721	0	0	0	0	0		0	0	0	1	0	0
MTHFD2L	TRAP1	TRAP1	SIDM00721	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM00721	0	0	0	0	0		0	0	1	1	0	0
ADAM32	HOOK3	ADAM32	SIDM00722	0	0	0	0	0		0	0	0	1	0	0
KCNB2	TBC1D31	KCNB2	SIDM00722	0	0	0	0	0		0	0	0	1	0	1
EOGT	LRRC3B	LRRC3B	SIDM00722	0	0	0	0	0		0	0	0	1	0	0
MPP2	TAF15	MPP2	SIDM00722	0	0	0	0	0		0	0	0	1	0	1
NCBP2	SENP5	NCBP2	SIDM00722	0	0	0	0	0		0	0	0	1	0	1
ABLIM3	MAP3K1	ABLIM3	SIDM00723	0	0	0	0	0		0	0	0	1	0	1
NUP188	PTPA	NUP188	SIDM00723	0	0	0	0	0		0	0	0	1	0	0
PDE4D	POU4F3	POU4F3	SIDM00723	0	0	0	0	0		0	0	0	1	0	1
DPYD	MIR137HG	DPYD	SIDM00724	0	0	0	0	0		0	0	0	1	0	1
GTF2H5	TULP4	GTF2H5	SIDM00724	0	0	0	0	0		0	0	0	1	0	0
LINC00506	MECOM	LINC00506	SIDM00724	0	0	0	0	0		0	0	0	0	0	0
NCOR2	SCARB1	SCARB1	SIDM00724	0	0	0	0	0		0	0	1	1	0	0
CABP5	KCNJ14	CABP5	SIDM00727	0	0	0	0	0		0	0	0	1	0	1
EPB41L4A	FBXL17	FBXL17	SIDM00727	0	0	0	0	0		0	0	0	1	0	1
DNASE1L1	KIF1C	KIF1C	SIDM00727	0	0	0	0	0		0	0	0	1	0	1
ERV3-1	PDE1A	PDE1A	SIDM00727	0	0	0	0	0		0	0	0	1	0	0
PDE1A	ZNF117	PDE1A	SIDM00727	0	0	0	0	0		0	0	0	1	0	1
MINDY2	SLTM	SLTM	SIDM00727	0	0	0	0	0		0	0	0	0	0	0
PLXND1	TFDP2	TFDP2	SIDM00727	0	0	0	0	0		0	0	0	1	0	1
RPS6KB1	VMP1	VMP1	SIDM00727	0	0	0	0	0		0	1	0	1	0	0
MAML2	TUBA3D	TUBA3D	SIDM00728	0	0	0	0	0		0	0	1	1	0	0
CFTR	SND1	CFTR	SIDM00729	0	0	0	0	0		0	0	0	1	0	0
LUC7L2	PTCH1	LUC7L2	SIDM00729	0	0	0	0	0		0	0	0	1	0	0
DCBLD2	STXBP5L	STXBP5L	SIDM00729	0	0	0	0	0		0	0	0	1	0	1
KATNAL1	ZC3H13	ZC3H13	SIDM00729	0	0	0	0	0		0	0	0	1	0	1
CACNA1C	PPM1H	CACNA1C	SIDM00730	0	0	0	0	0		0	0	0	1	0	1
CLC	WDR62	CLC	SIDM00730	0	0	0	0	0		0	0	0	1	0	1
PEG10	SGCE	PEG10	SIDM00730	0	0	0	0	0		0	0	0	1	0	1
RILPL1	SBNO1	RILPL1	SIDM00730	0	0	0	0	0		0	0	0	1	0	0
BCL2L14	ETV6	BCL2L14	SIDM00731	0	0	0	0	0		0	0	0	1	0	1
ABCB8	CACNA1I	CACNA1I	SIDM00731	0	0	0	0	0		0	0	0	1	0	1
ANKHD1	CYSTM1	CYSTM1	SIDM00731	0	0	0	0	0		0	0	0	1	0	0
FHAD1	KAZN	FHAD1	SIDM00731	0	0	0	0	0		0	0	0	1	0	0
MAML3	SETD7	MAML3	SIDM00731	0	0	0	0	0		0	0	0	1	0	0
EIF2A	MED12L	MED12L	SIDM00731	0	0	0	0	0		0	0	0	1	0	0
KIAA0232	MRFAP1	MRFAP1	SIDM00731	0	0	0	0	0		0	0	0	1	0	0
BEND3	PDSS2	PDSS2	SIDM00731	0	0	0	0	0		0	0	0	1	0	1
LIMCH1	UCHL1	UCHL1	SIDM00731	0	0	0	0	0		0	0	0	1	0	1
ALDH3A1	GRAP	ALDH3A1	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
ALDH3A1	SLC5A10	ALDH3A1	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
ALKBH5	TOP3A	ALKBH5	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
ATP2B2	SRGAP3	ATP2B2	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
ASPM	C7orf66	C7orf66	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
DRG2	SPECC1	DRG2	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
CUL5	DSCAML1	DSCAML1	SIDM00732	0	0	0	0	0		0	1	0	1	0	0
EPS15	FAF1	FAF1	SIDM00732	0	0	0	0	0		0	0	1	1	0	1
FAM192A	NDE1	FAM192A	SIDM00732	0	0	0	0	0		0	0	0	1	0	0
FBXW10	TMEM11	FBXW10	SIDM00732	0	0	0	0	0		0	0	0	1	0	0
LRRC75A	TTC19	LRRC75A	SIDM00732	0	0	0	0	0		0	0	0	0	0	0
GMEB2	OGFR-AS1	OGFR-AS1	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
RALGPS1	SLC27A4	RALGPS1	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
SENP7	STIM1	SENP7	SIDM00732	0	0	0	0	0		0	0	0	1	0	0
SLC5A10	USP22	SLC5A10	SIDM00732	0	0	0	0	0		0	0	0	1	0	0
FBXW10	TBC1D3P4	TBC1D3P4	SIDM00732	0	0	0	0	0		0	0	0	1	0	0
ALDH3A2	TMEM11	TMEM11	SIDM00732	0	0	0	0	0		0	0	0	1	0	1
TOM1L2	TOP3A	TOP3A	SIDM00732	0	0	0	0	0		0	0	0	1	0	0
LRRC75A-AS1	ZSWIM7	ZSWIM7	SIDM00732	0	0	0	0	0		0	0	0	0	0	0
ACRBP	ENO2	ACRBP	SIDM00733	0	0	0	0	0		0	0	0	1	0	0
BCL2L1	HM13	BCL2L1	SIDM00733	0	0	0	0	0		0	0	0	1	1	1
CASC21	EED	CASC21	SIDM00733	0	0	0	0	0		0	0	0	0	0	0
CASC21	PVT1	CASC21	SIDM00733	0	0	0	0	0		0	0	0	0	0	0
CCDC81	PICALM	CCDC81	SIDM00733	0	0	0	0	0		0	0	0	1	0	1
CCNB1IP1	PVT1	CCNB1IP1	SIDM00733	0	0	0	0	0		0	0	1	1	0	0
CHD7	PVT1	CHD7	SIDM00733	0	0	0	0	0		0	0	0	1	0	1
ABHD16A	FKBPL	FKBPL	SIDM00733	0	0	0	0	0		0	0	0	1	0	0
HM13	TPX2	HM13	SIDM00733	0	0	0	0	0		0	0	0	1	0	0
MAP3K13	SENP2	MAP3K13	SIDM00733	0	0	0	0	0		1	0	1	1	0	1
PVT1	SLC7A7	SLC7A7	SIDM00733	0	0	0	0	0		0	0	0	0	0	0
CACNA1C	SPSB2	SPSB2	SIDM00733	0	0	0	0	0		0	0	0	1	0	1
PVT1	TRMT61B	TRMT61B	SIDM00733	0	0	0	0	0		0	0	0	0	0	0
AKR1C1	AKR1C6P	AKR1C6P	SIDM00734	0	0	0	0	0		0	0	0	1	0	1
CEP72	ZDHHC11B	CEP72	SIDM00734	0	0	0	0	0		0	0	0	1	0	0
CHRNA6	ERGIC2	CHRNA6	SIDM00734	0	0	0	0	0		0	0	0	1	0	0
ASPH	EIF4EBP1	EIF4EBP1	SIDM00734	0	0	0	0	0		0	0	0	1	0	1
LRRC49	THSD4	LRRC49	SIDM00734	0	0	0	0	0		0	0	0	1	0	1
ICE1	MARCH11	MARCH11	SIDM00734	0	0	0	0	0		0	0	0	0	0	0
BID	MICAL3	MICAL3	SIDM00734	0	0	0	0	0		0	0	0	1	1	0
MZB1	SIL1	MZB1	SIDM00734	0	0	0	0	0		0	0	0	0	0	1
LPCAT1	SKP2	SKP2	SIDM00734	0	0	0	0	0		0	0	0	1	0	1
HEXDC	SLC16A3	SLC16A3	SIDM00734	0	0	0	0	0		0	0	0	1	0	0
AKAP6	BAZ1A	AKAP6	SIDM00735	0	0	0	0	0		0	0	0	1	0	1
CACNA2D2	CLIP2	CACNA2D2	SIDM00735	0	0	0	0	0		0	0	0	1	0	1
GPC6	MYO16	MYO16	SIDM00735	0	0	0	0	0		0	0	0	1	0	0
STRN3	STXBP6	STXBP6	SIDM00735	0	0	0	0	0		0	0	0	1	0	1
CFAP61	RALGAPA2	CFAP61	SIDM00737	0	0	0	0	0		0	0	0	0	0	0
ERH	ITPK1	ERH	SIDM00737	0	0	0	0	0		0	0	0	1	0	0
FAM49A	MYCN	FAM49A	SIDM00737	0	0	0	0	0		0	0	0	1	0	1
FMR1	GAB3	GAB3	SIDM00737	0	0	0	0	0		0	0	0	1	0	1
GAB3	IL9R	IL9R	SIDM00737	0	0	0	0	0		0	0	0	1	0	0
LSM10	PSMB2	LSM10	SIDM00737	0	0	0	0	0		0	0	0	1	0	0
ME3	PICALM	ME3	SIDM00737	0	0	0	0	0		0	0	0	1	0	1
DDX1	NBAS	NBAS	SIDM00737	0	0	0	0	0		0	0	0	1	0	1
FCHSD2	RAB6A	RAB6A	SIDM00737	0	0	0	0	0		0	0	0	1	0	0
ARHGAP5	RALGAPA1	RALGAPA1	SIDM00737	0	0	0	0	0		0	0	1	1	0	0
PSMB2	STK40	STK40	SIDM00737	0	0	0	0	0		0	0	0	1	1	1
CCDC91	PYROXD1	CCDC91	SIDM00738	0	0	0	0	0		0	0	0	1	0	0
FN3KRP	TBCD	FN3KRP	SIDM00738	0	0	0	0	0		0	0	0	1	0	0
GPR182	UBE2N	GPR182	SIDM00738	0	0	0	0	0		0	0	0	1	0	1
ETNK1	SOX5	SOX5	SIDM00738	0	0	0	0	0		0	0	1	1	0	0
FAM102B	UQCC1	UQCC1	SIDM00738	0	0	0	0	0		0	0	0	1	0	0
LMO4	ZNF7	ZNF7	SIDM00738	0	0	0	0	0		0	0	0	1	0	1
CWC27	PDE4D	CWC27	SIDM00739	0	0	0	0	0		0	0	0	1	0	0
DPF3	IGSF9B	DPF3	SIDM00739	0	0	0	0	0		0	0	0	1	0	1
DPF3	SINHCAF	DPF3	SIDM00739	0	0	0	0	0		0	0	0	1	0	1
EYS	TPPP	EYS	SIDM00739	0	0	0	0	0		0	0	0	1	0	0
MAP3K3	MRC2	MAP3K3	SIDM00739	0	0	0	0	0		0	0	0	1	0	0
MARCH10	MED13	MARCH10	SIDM00739	0	0	0	0	0		0	0	0	1	0	0
GRK4	PDE6B	PDE6B	SIDM00739	0	0	0	0	0		0	0	0	1	0	0
C2CD5	PKP2	PKP2	SIDM00739	0	0	0	0	0		0	0	0	0	0	0
POLD3	UVRAG	POLD3	SIDM00739	0	0	0	0	0		0	0	0	1	1	1
NDRG3	RBL1	RBL1	SIDM00739	0	0	0	0	0		0	0	0	1	0	0
SMPDL3A	TNIK	TNIK	SIDM00739	0	0	0	0	0		0	0	0	1	0	1
COG5	KRIT1	COG5	SIDM00740	0	0	0	0	0		0	0	0	1	0	1
ASAP1	FAM49B	ASAP1	SIDM00741	0	0	0	0	0		0	0	0	1	0	0
AKT3	ASPSCR1	ASPSCR1	SIDM00741	0	0	0	0	0		1	0	1	1	1	1
ATF6	MFSD2A	ATF6	SIDM00741	0	0	0	0	0		0	0	0	1	0	1
ATL1	CARS	ATL1	SIDM00741	0	0	0	0	0		0	0	0	1	0	0
CDK15	NOP58	CDK15	SIDM00741	0	0	0	0	0		0	0	0	1	0	0
CHD8	PABPN1	CHD8	SIDM00741	0	0	0	0	0		0	0	0	1	0	0
COPA	DEDD	DEDD	SIDM00741	0	0	0	0	0		0	0	0	1	0	0
LRRC52	PPOX	LRRC52	SIDM00741	0	0	0	0	0		0	0	0	1	0	0
AKT3	MACF1	MACF1	SIDM00741	0	0	0	0	0		1	0	1	1	1	1
DEDD	MACF1	MACF1	SIDM00741	0	0	0	0	0		0	0	0	1	0	1
MACF1	SDCCAG8	MACF1	SIDM00741	0	0	0	0	0		0	0	0	1	0	1
MAP2	UNC80	MAP2	SIDM00741	0	0	0	0	0		0	0	0	1	0	1
KLC1	MARK3	MARK3	SIDM00741	0	0	0	0	0		0	0	0	1	0	1
